Date,Month,Year,Plate,Day,Well,Alive,Molted
1,October,2019,26-09-19 C(L),5,C4,1,0
2,October,2019,26-09-19 A(H),6,A1,1,0
2,October,2019,26-09-19 A(H),6,A2,1,0
2,October,2019,26-09-19 A(H),6,A3,0,0
2,October,2019,26-09-19 A(H),6,A4,1,0
2,October,2019,26-09-19 A(H),6,B1,1,0
2,October,2019,26-09-19 A(H),6,B2,1,0
2,October,2019,26-09-19 A(H),6,B3,1,0
2,October,2019,26-09-19 A(H),6,B4,1,1
2,October,2019,26-09-19 A(H),6,C1,1,0
2,October,2019,26-09-19 A(H),6,C2,1,0
2,October,2019,26-09-19 A(H),6,C3,1,0
2,October,2019,26-09-19 A(H),6,C4,1,0
2,October,2019,26-09-19 B(H),6,A1,1,0
2,October,2019,26-09-19 B(H),6,A2,0,0
2,October,2019,26-09-19 B(H),6,A3,1,1
2,October,2019,26-09-19 B(H),6,A4,1,1
2,October,2019,26-09-19 B(H),6,B1,1,0
2,October,2019,26-09-19 B(H),6,B2,1,0
2,October,2019,26-09-19 B(H),6,B3,1,0
2,October,2019,26-09-19 B(H),6,B4,1,0
2,October,2019,26-09-19 B(H),6,C1,1,1
2,October,2019,26-09-19 B(H),6,C2,1,1
2,October,2019,26-09-19 B(H),6,C3,0,0
2,October,2019,26-09-19 B(H),6,C4,1,0
2,October,2019,26-09-19 C(L),6,A1,1,0
2,October,2019,26-09-19 C(L),6,A2,0,0
2,October,2019,26-09-19 C(L),6,A3,1,0
2,October,2019,26-09-19 C(L),6,A4,0,0
2,October,2019,26-09-19 C(L),6,B1,0,0
2,October,2019,26-09-19 C(L),6,B2,1,1
2,October,2019,26-09-19 C(L),6,B3,1,1
2,October,2019,26-09-19 C(L),6,B4,1,1
2,October,2019,26-09-19 C(L),6,C1,0,0
2,October,2019,26-09-19 C(L),6,C2,1,1
2,October,2019,26-09-19 C(L),6,C3,1,0
2,October,2019,26-09-19 C(L),6,C4,1,1
3,October,2019,26-09-19 A(H),7,A1,1,0
3,October,2019,26-09-19 A(H),7,A2,1,0
3,October,2019,26-09-19 A(H),7,A3,0,0
3,October,2019,26-09-19 A(H),7,A4,1,0
3,October,2019,26-09-19 A(H),7,B1,0,0
3,October,2019,26-09-19 A(H),7,B2,1,0
3,October,2019,26-09-19 A(H),7,B3,1,0
3,October,2019,26-09-19 A(H),7,B4,1,1
3,October,2019,26-09-19 A(H),7,C1,1,0
3,October,2019,26-09-19 A(H),7,C2,1,0
3,October,2019,26-09-19 A(H),7,C3,1,0
3,October,2019,26-09-19 A(H),7,C4,1,0
3,October,2019,26-09-19 B(H),7,A1,1,0
3,October,2019,26-09-19 B(H),7,A2,0,0
3,October,2019,26-09-19 B(H),7,A3,1,0
3,October,2019,26-09-19 B(H),7,A4,1,0
3,October,2019,26-09-19 B(H),7,B1,1,0
3,October,2019,26-09-19 B(H),7,B2,1,0
3,October,2019,26-09-19 B(H),7,B3,1,0
3,October,2019,26-09-19 B(H),7,B4,1,0
3,October,2019,26-09-19 B(H),7,C1,1,0
3,October,2019,26-09-19 B(H),7,C2,1,0
3,October,2019,26-09-19 B(H),7,C3,0,0
3,October,2019,26-09-19 B(H),7,C4,1,1
3,October,2019,26-09-19 C(L),7,A1,1,0
3,October,2019,26-09-19 C(L),7,A2,0,0
3,October,2019,26-09-19 C(L),7,A3,1,0
3,October,2019,26-09-19 C(L),7,A4,0,0
3,October,2019,26-09-19 C(L),7,B1,0,0
3,October,2019,26-09-19 C(L),7,B2,1,0
3,October,2019,26-09-19 C(L),7,B3,1,1
3,October,2019,26-09-19 C(L),7,B4,1,0
3,October,2019,26-09-19 C(L),7,C1,0,0
3,October,2019,26-09-19 C(L),7,C2,1,1
3,October,2019,26-09-19 C(L),7,C3,1,0
3,October,2019,26-09-19 C(L),7,C4,1,0
4,October,2019,26-09-19 A(H),8,A1,1,0
4,October,2019,26-09-19 A(H),8,A2,1,1
4,October,2019,26-09-19 A(H),8,A3,0,0
4,October,2019,26-09-19 A(H),8,A4,1,0
4,October,2019,26-09-19 A(H),8,B1,0,0
4,October,2019,26-09-19 A(H),8,B2,1,0
4,October,2019,26-09-19 A(H),8,B3,1,1
4,October,2019,26-09-19 A(H),8,B4,1,1
4,October,2019,26-09-19 A(H),8,C1,1,0
4,October,2019,26-09-19 A(H),8,C2,1,0
4,October,2019,26-09-19 A(H),8,C3,1,0
4,October,2019,26-09-19 A(H),8,C4,1,0
4,October,2019,26-09-19 B(H),8,A1,1,0
4,October,2019,26-09-19 B(H),8,A2,0,0
4,October,2019,26-09-19 B(H),8,A3,1,0
4,October,2019,26-09-19 B(H),8,A4,1,0
4,October,2019,26-09-19 B(H),8,B1,1,0
4,October,2019,26-09-19 B(H),8,B2,1,0
4,October,2019,26-09-19 B(H),8,B3,1,1
4,October,2019,26-09-19 B(H),8,B4,1,0
4,October,2019,26-09-19 B(H),8,C1,1,0
4,October,2019,26-09-19 B(H),8,C2,1,0
4,October,2019,26-09-19 B(H),8,C3,0,0
4,October,2019,26-09-19 B(H),8,C4,1,0
4,October,2019,26-09-19 C(L),8,A1,1,0
4,October,2019,26-09-19 C(L),8,A2,0,0
4,October,2019,26-09-19 C(L),8,A3,1,0
4,October,2019,26-09-19 C(L),8,A4,0,0
4,October,2019,26-09-19 C(L),8,B1,0,0
4,October,2019,26-09-19 C(L),8,B2,1,0
4,October,2019,26-09-19 C(L),8,B3,1,0
4,October,2019,26-09-19 C(L),8,B4,1,0
4,October,2019,26-09-19 C(L),8,C1,0,0
4,October,2019,26-09-19 C(L),8,C2,1,0
4,October,2019,26-09-19 C(L),8,C3,1,1
4,October,2019,26-09-19 C(L),8,C4,1,0
5,October,2019,26-09-19 A(H),9,A1,1,0
5,October,2019,26-09-19 A(H),9,A2,1,0
5,October,2019,26-09-19 A(H),9,A3,0,0
5,October,2019,26-09-19 A(H),9,A4,1,1
5,October,2019,26-09-19 A(H),9,B1,0,0
5,October,2019,26-09-19 A(H),9,B2,1,1
5,October,2019,26-09-19 A(H),9,B3,1,1
5,October,2019,26-09-19 A(H),9,B4,1,1
5,October,2019,26-09-19 A(H),9,C1,1,1
5,October,2019,26-09-19 A(H),9,C2,1,0
5,October,2019,26-09-19 A(H),9,C3,1,0
5,October,2019,26-09-19 A(H),9,C4,1,1
5,October,2019,26-09-19 B(H),9,A1,1,0
5,October,2019,26-09-19 B(H),9,A2,0,0
5,October,2019,26-09-19 B(H),9,A3,1,1
5,October,2019,26-09-19 B(H),9,A4,1,0
5,October,2019,26-09-19 B(H),9,B1,0,0
5,October,2019,26-09-19 B(H),9,B2,1,0
5,October,2019,26-09-19 B(H),9,B3,0,0
5,October,2019,26-09-19 B(H),9,B4,1,1
5,October,2019,26-09-19 B(H),9,C1,1,0
5,October,2019,26-09-19 B(H),9,C2,0,0
5,October,2019,26-09-19 B(H),9,C3,0,0
5,October,2019,26-09-19 B(H),9,C4,1,1
5,October,2019,26-09-19 C(L),9,A1,1,1
5,October,2019,26-09-19 C(L),9,A2,0,0
5,October,2019,26-09-19 C(L),9,A3,1,0
5,October,2019,26-09-19 C(L),9,A4,0,0
5,October,2019,26-09-19 C(L),9,B1,0,0
5,October,2019,26-09-19 C(L),9,B2,0,0
5,October,2019,26-09-19 C(L),9,B3,1,0
5,October,2019,26-09-19 C(L),9,B4,0,0
5,October,2019,26-09-19 C(L),9,C1,0,0
5,October,2019,26-09-19 C(L),9,C2,1,0
5,October,2019,26-09-19 C(L),9,C3,1,1
5,October,2019,26-09-19 C(L),9,C4,1,0
6,October,2019,26-09-19 A(H),10,A1,1,0
6,October,2019,26-09-19 A(H),10,A2,1,1
6,October,2019,26-09-19 A(H),10,A3,0,0
6,October,2019,26-09-19 A(H),10,A4,1,0
6,October,2019,26-09-19 A(H),10,B1,0,0
6,October,2019,26-09-19 A(H),10,B2,1,0
6,October,2019,26-09-19 A(H),10,B3,1,1
6,October,2019,26-09-19 A(H),10,B4,1,1
6,October,2019,26-09-19 A(H),10,C1,1,0
6,October,2019,26-09-19 A(H),10,C2,1,1
6,October,2019,26-09-19 A(H),10,C3,1,0
6,October,2019,26-09-19 A(H),10,C4,1,0
6,October,2019,26-09-19 B(H),10,A1,1,0
6,October,2019,26-09-19 B(H),10,A2,0,0
6,October,2019,26-09-19 B(H),10,A3,1,1
6,October,2019,26-09-19 B(H),10,A4,1,1
6,October,2019,26-09-19 B(H),10,B1,0,0
6,October,2019,26-09-19 B(H),10,B2,1,0
6,October,2019,26-09-19 B(H),10,B3,0,0
6,October,2019,26-09-19 B(H),10,B4,1,0
6,October,2019,26-09-19 B(H),10,C1,1,0
6,October,2019,26-09-19 B(H),10,C2,0,0
6,October,2019,26-09-19 B(H),10,C3,0,0
6,October,2019,26-09-19 B(H),10,C4,1,1
6,October,2019,26-09-19 C(L),10,A1,1,0
6,October,2019,26-09-19 C(L),10,A2,0,0
6,October,2019,26-09-19 C(L),10,A3,1,1
6,October,2019,26-09-19 C(L),10,A4,0,0
6,October,2019,26-09-19 C(L),10,B1,0,0
6,October,2019,26-09-19 C(L),10,B2,0,0
6,October,2019,26-09-19 C(L),10,B3,1,1
6,October,2019,26-09-19 C(L),10,B4,0,0
6,October,2019,26-09-19 C(L),10,C1,0,0
6,October,2019,26-09-19 C(L),10,C2,1,0
6,October,2019,26-09-19 C(L),10,C3,1,0
6,October,2019,26-09-19 C(L),10,C4,1,0
7,October,2019,26-09-19 A(H),11,A1,1,1
7,October,2019,26-09-19 A(H),11,A2,1,0
7,October,2019,26-09-19 A(H),11,A3,0,0
7,October,2019,26-09-19 A(H),11,A4,1,1
7,October,2019,26-09-19 A(H),11,B1,0,0
7,October,2019,26-09-19 A(H),11,B2,1,0
7,October,2019,26-09-19 A(H),11,B3,0,0
7,October,2019,26-09-19 A(H),11,B4,1,0
7,October,2019,26-09-19 A(H),11,C1,1,0
7,October,2019,26-09-19 A(H),11,C2,1,0
7,October,2019,26-09-19 A(H),11,C3,1,1
7,October,2019,26-09-19 A(H),11,C4,1,0
7,October,2019,26-09-19 B(H),11,A1,0,0
7,October,2019,26-09-19 B(H),11,A2,0,0
7,October,2019,26-09-19 B(H),11,A3,1,0
7,October,2019,26-09-19 B(H),11,A4,1,0
7,October,2019,26-09-19 B(H),11,B1,0,0
7,October,2019,26-09-19 B(H),11,B2,0,0
7,October,2019,26-09-19 B(H),11,B3,0,0
7,October,2019,26-09-19 B(H),11,B4,1,1
7,October,2019,26-09-19 B(H),11,C1,1,0
7,October,2019,26-09-19 B(H),11,C2,0,0
7,October,2019,26-09-19 B(H),11,C3,0,0
7,October,2019,26-09-19 B(H),11,C4,1,0
7,October,2019,26-09-19 C(L),11,A1,1,1
7,October,2019,26-09-19 C(L),11,A2,0,0
7,October,2019,26-09-19 C(L),11,A3,1,0
7,October,2019,26-09-19 C(L),11,A4,0,0
7,October,2019,26-09-19 C(L),11,B1,0,0
7,October,2019,26-09-19 C(L),11,B2,0,0
7,October,2019,26-09-19 C(L),11,B3,1,0
7,October,2019,26-09-19 C(L),11,B4,0,0
7,October,2019,26-09-19 C(L),11,C1,0,0
7,October,2019,26-09-19 C(L),11,C2,1,0
7,October,2019,26-09-19 C(L),11,C3,1,0
7,October,2019,26-09-19 C(L),11,C4,1,1
8,October,2019,26-09-19 A(H),12,A1,1,1
8,October,2019,26-09-19 A(H),12,A2,1,0
8,October,2019,26-09-19 A(H),12,A3,0,0
8,October,2019,26-09-19 A(H),12,A4,0,0
8,October,2019,26-09-19 A(H),12,B1,0,0
8,October,2019,26-09-19 A(H),12,B2,1,0
8,October,2019,26-09-19 A(H),12,B3,0,0
8,October,2019,26-09-19 A(H),12,B4,1,0
8,October,2019,26-09-19 A(H),12,C1,1,0
8,October,2019,26-09-19 A(H),12,C2,1,0
8,October,2019,26-09-19 A(H),12,C3,1,0
8,October,2019,26-09-19 A(H),12,C4,1,0
8,October,2019,26-09-19 B(H),12,A1,0,0
8,October,2019,26-09-19 B(H),12,A2,0,0
8,October,2019,26-09-19 B(H),12,A3,1,0
8,October,2019,26-09-19 B(H),12,A4,0,0
8,October,2019,26-09-19 B(H),12,B1,0,0
8,October,2019,26-09-19 B(H),12,B2,0,0
8,October,2019,26-09-19 B(H),12,B3,0,0
8,October,2019,26-09-19 B(H),12,B4,1,1
8,October,2019,26-09-19 B(H),12,C1,1,0
8,October,2019,26-09-19 B(H),12,C2,0,0
8,October,2019,26-09-19 B(H),12,C3,0,0
8,October,2019,26-09-19 B(H),12,C4,1,0
8,October,2019,26-09-19 C(L),12,A1,1,0
8,October,2019,26-09-19 C(L),12,A2,0,0
8,October,2019,26-09-19 C(L),12,A3,1,0
8,October,2019,26-09-19 C(L),12,A4,0,0
8,October,2019,26-09-19 C(L),12,B1,0,0
8,October,2019,26-09-19 C(L),12,B2,0,0
8,October,2019,26-09-19 C(L),12,B3,1,0
8,October,2019,26-09-19 C(L),12,B4,0,0
8,October,2019,26-09-19 C(L),12,C1,0,0
8,October,2019,26-09-19 C(L),12,C2,1,0
8,October,2019,26-09-19 C(L),12,C3,1,1
8,October,2019,26-09-19 C(L),12,C4,0,0
9,October,2019,26-09-19 A(H),13,A1,1,0
9,October,2019,26-09-19 A(H),13,A2,0,0
9,October,2019,26-09-19 A(H),13,A3,0,0
9,October,2019,26-09-19 A(H),13,A4,0,0
9,October,2019,26-09-19 A(H),13,B1,0,0
9,October,2019,26-09-19 A(H),13,B2,1,0
9,October,2019,26-09-19 A(H),13,B3,0,0
9,October,2019,26-09-19 A(H),13,B4,0,0
9,October,2019,26-09-19 A(H),13,C1,0,0
9,October,2019,26-09-19 A(H),13,C2,1,0
9,October,2019,26-09-19 A(H),13,C3,0,0
9,October,2019,26-09-19 A(H),13,C4,1,0
9,October,2019,26-09-19 B(H),13,A1,0,0
9,October,2019,26-09-19 B(H),13,A2,0,0
9,October,2019,26-09-19 B(H),13,A3,1,0
9,October,2019,26-09-19 B(H),13,A4,0,0
9,October,2019,26-09-19 B(H),13,B1,0,0
9,October,2019,26-09-19 B(H),13,B2,0,0
9,October,2019,26-09-19 B(H),13,B3,0,0
9,October,2019,26-09-19 B(H),13,B4,1,0
9,October,2019,26-09-19 B(H),13,C1,0,0
9,October,2019,26-09-19 B(H),13,C2,0,0
9,October,2019,26-09-19 B(H),13,C3,0,0
9,October,2019,26-09-19 B(H),13,C4,1,0
9,October,2019,26-09-19 C(L),13,A1,1,0
9,October,2019,26-09-19 C(L),13,A2,0,0
9,October,2019,26-09-19 C(L),13,A3,1,0
9,October,2019,26-09-19 C(L),13,A4,0,0
9,October,2019,26-09-19 C(L),13,B1,0,0
9,October,2019,26-09-19 C(L),13,B2,0,0
9,October,2019,26-09-19 C(L),13,B3,1,1
9,October,2019,26-09-19 C(L),13,B4,0,0
9,October,2019,26-09-19 C(L),13,C1,0,0
9,October,2019,26-09-19 C(L),13,C2,1,0
9,October,2019,26-09-19 C(L),13,C3,1,1
9,October,2019,26-09-19 C(L),13,C4,0,0
10,October,2019,26-09-19 A(H),14,A1,1,0
10,October,2019,26-09-19 A(H),14,A2,0,0
10,October,2019,26-09-19 A(H),14,A3,0,0
10,October,2019,26-09-19 A(H),14,A4,0,0
10,October,2019,26-09-19 A(H),14,B1,0,0
10,October,2019,26-09-19 A(H),14,B2,0,0
10,October,2019,26-09-19 A(H),14,B3,0,0
10,October,2019,26-09-19 A(H),14,B4,0,0
10,October,2019,26-09-19 A(H),14,C1,0,0
10,October,2019,26-09-19 A(H),14,C2,1,0
10,October,2019,26-09-19 A(H),14,C3,0,0
10,October,2019,26-09-19 A(H),14,C4,0,0
10,October,2019,26-09-19 B(H),14,A1,0,0
10,October,2019,26-09-19 B(H),14,A2,0,0
10,October,2019,26-09-19 B(H),14,A3,1,0
10,October,2019,26-09-19 B(H),14,A4,0,0
10,October,2019,26-09-19 B(H),14,B1,0,0
10,October,2019,26-09-19 B(H),14,B2,0,0
10,October,2019,26-09-19 B(H),14,B3,0,0
10,October,2019,26-09-19 B(H),14,B4,1,0
10,October,2019,26-09-19 B(H),14,C1,0,0
10,October,2019,26-09-19 B(H),14,C2,0,0
10,October,2019,26-09-19 B(H),14,C3,0,0
10,October,2019,26-09-19 B(H),14,C4,0,0
10,October,2019,26-09-19 C(L),14,A1,1,0
10,October,2019,26-09-19 C(L),14,A2,0,0
10,October,2019,26-09-19 C(L),14,A3,1,1
10,October,2019,26-09-19 C(L),14,A4,0,0
10,October,2019,26-09-19 C(L),14,B1,0,0
10,October,2019,26-09-19 C(L),14,B2,0,0
10,October,2019,26-09-19 C(L),14,B3,1,1
10,October,2019,26-09-19 C(L),14,B4,0,0
10,October,2019,26-09-19 C(L),14,C1,0,0
10,October,2019,26-09-19 C(L),14,C2,1,1
10,October,2019,26-09-19 C(L),14,C3,1,1
10,October,2019,26-09-19 C(L),14,C4,0,0
11,October,2019,26-09-19 A(H),15,A1,1,1
11,October,2019,26-09-19 A(H),15,A2,0,0
11,October,2019,26-09-19 A(H),15,A3,0,0
11,October,2019,26-09-19 A(H),15,A4,0,0
11,October,2019,26-09-19 A(H),15,B1,0,0
11,October,2019,26-09-19 A(H),15,B2,0,0
11,October,2019,26-09-19 A(H),15,B3,0,0
11,October,2019,26-09-19 A(H),15,B4,0,0
11,October,2019,26-09-19 A(H),15,C1,0,0
11,October,2019,26-09-19 A(H),15,C2,1,1
11,October,2019,26-09-19 A(H),15,C3,0,0
11,October,2019,26-09-19 A(H),15,C4,0,0
11,October,2019,26-09-19 B(H),15,A1,0,0
11,October,2019,26-09-19 B(H),15,A2,0,0
11,October,2019,26-09-19 B(H),15,A3,1,0
11,October,2019,26-09-19 B(H),15,A4,0,0
11,October,2019,26-09-19 B(H),15,B1,0,0
11,October,2019,26-09-19 B(H),15,B2,0,0
11,October,2019,26-09-19 B(H),15,B3,0,0
11,October,2019,26-09-19 B(H),15,B4,1,0
11,October,2019,26-09-19 B(H),15,C1,0,0
11,October,2019,26-09-19 B(H),15,C2,0,0
11,October,2019,26-09-19 B(H),15,C3,0,0
11,October,2019,26-09-19 B(H),15,C4,0,0
11,October,2019,26-09-19 C(L),15,A1,0,0
11,October,2019,26-09-19 C(L),15,A2,0,0
11,October,2019,26-09-19 C(L),15,A3,1,0
11,October,2019,26-09-19 C(L),15,A4,0,0
11,October,2019,26-09-19 C(L),15,B1,0,0
11,October,2019,26-09-19 C(L),15,B2,0,0
11,October,2019,26-09-19 C(L),15,B3,1,0
11,October,2019,26-09-19 C(L),15,B4,0,0
