Date,Month,Year,Plate,Day,Well,Alive,Molted
29,March,2019,N-28-3-C,1,C6,1,1
29,March,2019,N-28-3-C,1,D1,1,1
29,March,2019,N-28-3-C,1,D2,1,1
29,March,2019,N-28-3-C,1,D3,1,0
29,March,2019,N-28-3-C,1,D4,1,1
29,March,2019,N-28-3-C,1,D5,1,0
29,March,2019,N-28-3-C,1,D6,1,1
29,March,2019,N5-28-3-D,1,A1,1,1
29,March,2019,N5-28-3-D,1,A2,1,1
29,March,2019,N5-28-3-D,1,A3,1,1
29,March,2019,N5-28-3-D,1,A4,1,0
29,March,2019,N5-28-3-D,1,A5,1,1
29,March,2019,N5-28-3-D,1,A6,1,1
29,March,2019,N5-28-3-D,1,B1,1,0
29,March,2019,N5-28-3-D,1,B2,1,1
29,March,2019,N5-28-3-D,1,B3,1,1
29,March,2019,N5-28-3-D,1,B4,1,1
29,March,2019,N5-28-3-D,1,B5,1,1
29,March,2019,N5-28-3-D,1,B6,1,1
29,March,2019,N5-28-3-D,1,C1,1,0
29,March,2019,N5-28-3-D,1,C2,1,1
29,March,2019,N5-28-3-D,1,C3,1,1
29,March,2019,N5-28-3-D,1,C4,1,0
29,March,2019,N5-28-3-D,1,C5,1,0
29,March,2019,N5-28-3-D,1,C6,1,1
29,March,2019,N5-28-3-D,1,D1,1,1
29,March,2019,N5-28-3-D,1,D2,1,1
29,March,2019,N5-28-3-D,1,D3,1,1
29,March,2019,N5-28-3-D,1,D4,1,0
29,March,2019,N5-28-3-D,1,D5,1,1
29,March,2019,N5-28-3-D,1,D6,1,0
30,March,2019,N-28-3-A,2,A1,1,0
30,March,2019,N-28-3-A,2,A2,1,0
30,March,2019,N-28-3-A,2,A3,1,1
30,March,2019,N-28-3-A,2,A4,1,0
30,March,2019,N-28-3-A,2,A5,1,1
30,March,2019,N-28-3-A,2,A6,1,0
30,March,2019,N-28-3-A,2,B1,1,0
30,March,2019,N-28-3-A,2,B2,1,0
30,March,2019,N-28-3-A,2,B3,1,0
30,March,2019,N-28-3-A,2,B4,1,0
30,March,2019,N-28-3-A,2,B5,1,0
30,March,2019,N-28-3-A,2,B6,1,1
30,March,2019,N-28-3-A,2,C1,1,1
30,March,2019,N-28-3-A,2,C2,1,0
30,March,2019,N-28-3-A,2,C3,1,0
30,March,2019,N-28-3-A,2,C4,1,0
30,March,2019,N-28-3-A,2,C5,1,0
30,March,2019,N-28-3-A,2,C6,1,1
30,March,2019,N-28-3-A,2,D1,0,0
30,March,2019,N-28-3-A,2,D2,1,1
30,March,2019,N-28-3-A,2,D3,1,1
30,March,2019,N-28-3-A,2,D4,1,1
30,March,2019,N-28-3-A,2,D5,1,0
30,March,2019,N-28-3-A,2,D6,1,0
30,March,2019,N5-28-3-B,2,A1,1,0
30,March,2019,N5-28-3-B,2,A2,1,1
30,March,2019,N5-28-3-B,2,A3,1,1
30,March,2019,N5-28-3-B,2,A4,1,0
30,March,2019,N5-28-3-B,2,A5,1,0
30,March,2019,N5-28-3-B,2,A6,1,1
30,March,2019,N5-28-3-B,2,B1,1,0
30,March,2019,N5-28-3-B,2,B2,1,0
30,March,2019,N5-28-3-B,2,B3,1,0
30,March,2019,N5-28-3-B,2,B4,1,0
30,March,2019,N5-28-3-B,2,B5,1,1
30,March,2019,N5-28-3-B,2,B6,1,1
30,March,2019,N5-28-3-B,2,C1,1,1
30,March,2019,N5-28-3-B,2,C2,1,1
30,March,2019,N5-28-3-B,2,C3,1,1
30,March,2019,N5-28-3-B,2,C4,1,0
30,March,2019,N5-28-3-B,2,C5,1,0
30,March,2019,N5-28-3-B,2,C6,1,0
30,March,2019,N5-28-3-B,2,D1,1,1
30,March,2019,N5-28-3-B,2,D2,1,1
30,March,2019,N5-28-3-B,2,D3,1,1
30,March,2019,N5-28-3-B,2,D4,1,0
30,March,2019,N5-28-3-B,2,D5,1,0
30,March,2019,N5-28-3-B,2,D6,1,1
30,March,2019,N-28-3-C,2,A1,1,0
30,March,2019,N-28-3-C,2,A2,1,1
30,March,2019,N-28-3-C,2,A3,1,1
30,March,2019,N-28-3-C,2,A4,1,1
30,March,2019,N-28-3-C,2,A5,1,1
30,March,2019,N-28-3-C,2,A6,1,1
30,March,2019,N-28-3-C,2,B1,1,1
30,March,2019,N-28-3-C,2,B2,1,1
30,March,2019,N-28-3-C,2,B3,1,1
30,March,2019,N-28-3-C,2,B4,1,1
30,March,2019,N-28-3-C,2,B5,1,1
30,March,2019,N-28-3-C,2,B6,1,1
30,March,2019,N-28-3-C,2,C1,1,1
30,March,2019,N-28-3-C,2,C2,1,1
30,March,2019,N-28-3-C,2,C3,1,1
30,March,2019,N-28-3-C,2,C4,1,1
30,March,2019,N-28-3-C,2,C5,1,1
30,March,2019,N-28-3-C,2,C6,1,1
30,March,2019,N-28-3-C,2,D1,1,1
30,March,2019,N-28-3-C,2,D2,1,1
30,March,2019,N-28-3-C,2,D3,1,1
30,March,2019,N-28-3-C,2,D4,1,1
30,March,2019,N-28-3-C,2,D5,1,1
30,March,2019,N-28-3-C,2,D6,1,1
30,March,2019,N5-28-3-D,2,A1,1,1
30,March,2019,N5-28-3-D,2,A2,1,1
30,March,2019,N5-28-3-D,2,A3,1,1
30,March,2019,N5-28-3-D,2,A4,1,1
30,March,2019,N5-28-3-D,2,A5,1,1
30,March,2019,N5-28-3-D,2,A6,1,1
30,March,2019,N5-28-3-D,2,B1,1,1
30,March,2019,N5-28-3-D,2,B2,1,1
30,March,2019,N5-28-3-D,2,B3,1,1
30,March,2019,N5-28-3-D,2,B4,1,0
30,March,2019,N5-28-3-D,2,B5,1,1
30,March,2019,N5-28-3-D,2,B6,1,1
30,March,2019,N5-28-3-D,2,C1,1,1
30,March,2019,N5-28-3-D,2,C2,1,1
30,March,2019,N5-28-3-D,2,C3,1,1
30,March,2019,N5-28-3-D,2,C4,1,1
30,March,2019,N5-28-3-D,2,C5,1,1
30,March,2019,N5-28-3-D,2,C6,1,1
30,March,2019,N5-28-3-D,2,D1,1,1
30,March,2019,N5-28-3-D,2,D2,1,1
30,March,2019,N5-28-3-D,2,D3,1,1
30,March,2019,N5-28-3-D,2,D4,1,1
30,March,2019,N5-28-3-D,2,D5,1,1
30,March,2019,N5-28-3-D,2,D6,1,1
31,March,2019,N-28-3-A,3,A1,1,1
31,March,2019,N-28-3-A,3,A2,1,1
31,March,2019,N-28-3-A,3,A3,1,1
31,March,2019,N-28-3-A,3,A4,1,1
31,March,2019,N-28-3-A,3,A5,1,1
31,March,2019,N-28-3-A,3,A6,1,1
31,March,2019,N-28-3-A,3,B1,1,1
31,March,2019,N-28-3-A,3,B2,1,1
31,March,2019,N-28-3-A,3,B3,1,1
31,March,2019,N-28-3-A,3,B4,1,1
31,March,2019,N-28-3-A,3,B5,1,1
31,March,2019,N-28-3-A,3,B6,1,1
31,March,2019,N-28-3-A,3,C1,1,1
31,March,2019,N-28-3-A,3,C2,1,1
31,March,2019,N-28-3-A,3,C3,1,1
31,March,2019,N-28-3-A,3,C4,1,1
31,March,2019,N-28-3-A,3,C5,1,1
31,March,2019,N-28-3-A,3,C6,1,1
31,March,2019,N-28-3-A,3,D1,0,0
31,March,2019,N-28-3-A,3,D2,1,1
31,March,2019,N-28-3-A,3,D3,1,1
31,March,2019,N-28-3-A,3,D4,1,1
31,March,2019,N-28-3-A,3,D5,1,1
31,March,2019,N-28-3-A,3,D6,1,1
31,March,2019,N5-28-3-B,3,A1,1,1
31,March,2019,N5-28-3-B,3,A2,1,1
31,March,2019,N5-28-3-B,3,A3,1,1
31,March,2019,N5-28-3-B,3,A4,1,1
31,March,2019,N5-28-3-B,3,A5,1,1
31,March,2019,N5-28-3-B,3,A6,1,1
31,March,2019,N5-28-3-B,3,B1,1,1
31,March,2019,N5-28-3-B,3,B2,1,0
31,March,2019,N5-28-3-B,3,B3,1,0
31,March,2019,N5-28-3-B,3,B4,1,1
31,March,2019,N5-28-3-B,3,B5,1,1
31,March,2019,N5-28-3-B,3,B6,1,0
31,March,2019,N5-28-3-B,3,C1,1,1
31,March,2019,N5-28-3-B,3,C2,1,0
31,March,2019,N5-28-3-B,3,C3,1,0
31,March,2019,N5-28-3-B,3,C4,1,1
31,March,2019,N5-28-3-B,3,C5,1,1
31,March,2019,N5-28-3-B,3,C6,1,1
31,March,2019,N5-28-3-B,3,D1,1,1
31,March,2019,N5-28-3-B,3,D2,1,0
31,March,2019,N5-28-3-B,3,D3,1,0
31,March,2019,N5-28-3-B,3,D4,1,0
31,March,2019,N5-28-3-B,3,D5,1,0
31,March,2019,N5-28-3-B,3,D6,1,0
31,March,2019,N-28-3-C,3,A1,1,1
31,March,2019,N-28-3-C,3,A2,1,1
31,March,2019,N-28-3-C,3,A3,1,1
31,March,2019,N-28-3-C,3,A4,1,1
31,March,2019,N-28-3-C,3,A5,1,1
31,March,2019,N-28-3-C,3,A6,1,1
31,March,2019,N-28-3-C,3,B1,1,1
31,March,2019,N-28-3-C,3,B2,1,1
31,March,2019,N-28-3-C,3,B3,1,1
31,March,2019,N-28-3-C,3,B4,1,1
31,March,2019,N-28-3-C,3,B5,1,1
31,March,2019,N-28-3-C,3,B6,1,1
31,March,2019,N-28-3-C,3,C1,1,1
31,March,2019,N-28-3-C,3,C2,1,1
31,March,2019,N-28-3-C,3,C3,1,1
31,March,2019,N-28-3-C,3,C4,1,0
31,March,2019,N-28-3-C,3,C5,1,1
31,March,2019,N-28-3-C,3,C6,1,1
31,March,2019,N-28-3-C,3,D1,1,1
31,March,2019,N-28-3-C,3,D2,1,1
31,March,2019,N-28-3-C,3,D3,1,1
31,March,2019,N-28-3-C,3,D4,1,1
31,March,2019,N-28-3-C,3,D5,1,1
31,March,2019,N-28-3-C,3,D6,1,1
31,March,2019,N5-28-3-D,3,A1,1,0
31,March,2019,N5-28-3-D,3,A2,1,0
31,March,2019,N5-28-3-D,3,A3,1,0
31,March,2019,N5-28-3-D,3,A4,1,1
31,March,2019,N5-28-3-D,3,A5,1,0
31,March,2019,N5-28-3-D,3,A6,1,0
31,March,2019,N5-28-3-D,3,B1,1,0
31,March,2019,N5-28-3-D,3,B2,1,1
31,March,2019,N5-28-3-D,3,B3,1,1
31,March,2019,N5-28-3-D,3,B4,1,0
31,March,2019,N5-28-3-D,3,B5,1,0
31,March,2019,N5-28-3-D,3,B6,1,1
31,March,2019,N5-28-3-D,3,C1,1,0
31,March,2019,N5-28-3-D,3,C2,0,0
31,March,2019,N5-28-3-D,3,C3,1,0
31,March,2019,N5-28-3-D,3,C4,1,0
31,March,2019,N5-28-3-D,3,C5,1,0
31,March,2019,N5-28-3-D,3,C6,1,0
31,March,2019,N5-28-3-D,3,D1,1,1
31,March,2019,N5-28-3-D,3,D2,1,0
31,March,2019,N5-28-3-D,3,D3,1,0
31,March,2019,N5-28-3-D,3,D4,1,0
31,March,2019,N5-28-3-D,3,D5,1,0
31,March,2019,N5-28-3-D,3,D6,1,0
1,April,2019,N-28-3-A,4,A1,1,0
1,April,2019,N-28-3-A,4,A2,1,0
1,April,2019,N-28-3-A,4,A3,1,0
1,April,2019,N-28-3-A,4,A4,1,0
1,April,2019,N-28-3-A,4,A5,1,0
1,April,2019,N-28-3-A,4,A6,1,0
1,April,2019,N-28-3-A,4,B1,1,0
1,April,2019,N-28-3-A,4,B2,1,0
1,April,2019,N-28-3-A,4,B3,1,0
1,April,2019,N-28-3-A,4,B4,1,0
1,April,2019,N-28-3-A,4,B5,1,0
1,April,2019,N-28-3-A,4,B6,1,0
1,April,2019,N-28-3-A,4,C1,1,0
1,April,2019,N-28-3-A,4,C2,0,0
1,April,2019,N-28-3-A,4,C3,1,0
1,April,2019,N-28-3-A,4,C4,1,0
1,April,2019,N-28-3-A,4,C5,1,0
1,April,2019,N-28-3-A,4,C6,1,0
1,April,2019,N-28-3-A,4,D1,0,0
1,April,2019,N-28-3-A,4,D2,1,1
1,April,2019,N-28-3-A,4,D3,0,0
1,April,2019,N-28-3-A,4,D4,1,0
1,April,2019,N-28-3-A,4,D5,1,0
1,April,2019,N-28-3-A,4,D6,1,0
1,April,2019,N5-28-3-B,4,A1,1,0
1,April,2019,N5-28-3-B,4,A2,1,0
1,April,2019,N5-28-3-B,4,A3,1,0
1,April,2019,N5-28-3-B,4,A4,1,0
1,April,2019,N5-28-3-B,4,A5,1,0
1,April,2019,N5-28-3-B,4,A6,1,0
1,April,2019,N5-28-3-B,4,B1,1,0
1,April,2019,N5-28-3-B,4,B2,1,0
1,April,2019,N5-28-3-B,4,B3,1,0
1,April,2019,N5-28-3-B,4,B4,1,0
1,April,2019,N5-28-3-B,4,B5,1,0
1,April,2019,N5-28-3-B,4,B6,1,0
1,April,2019,N5-28-3-B,4,C1,1,0
1,April,2019,N5-28-3-B,4,C2,1,0
1,April,2019,N5-28-3-B,4,C3,1,0
1,April,2019,N5-28-3-B,4,C4,1,0
1,April,2019,N5-28-3-B,4,C5,1,0
1,April,2019,N5-28-3-B,4,C6,1,1
1,April,2019,N5-28-3-B,4,D1,1,0
1,April,2019,N5-28-3-B,4,D2,1,0
1,April,2019,N5-28-3-B,4,D3,1,0
1,April,2019,N5-28-3-B,4,D4,1,0
1,April,2019,N5-28-3-B,4,D5,1,0
1,April,2019,N5-28-3-B,4,D6,1,0
1,April,2019,N-28-3-C,4,A1,1,0
1,April,2019,N-28-3-C,4,A2,1,0
1,April,2019,N-28-3-C,4,A3,1,0
1,April,2019,N-28-3-C,4,A4,1,0
1,April,2019,N-28-3-C,4,A5,1,0
1,April,2019,N-28-3-C,4,A6,1,0
1,April,2019,N-28-3-C,4,B1,1,0
1,April,2019,N-28-3-C,4,B2,1,0
1,April,2019,N-28-3-C,4,B3,1,0
1,April,2019,N-28-3-C,4,B4,1,0
1,April,2019,N-28-3-C,4,B5,1,0
1,April,2019,N-28-3-C,4,B6,1,0
1,April,2019,N-28-3-C,4,C1,1,1
1,April,2019,N-28-3-C,4,C2,1,0
1,April,2019,N-28-3-C,4,C3,1,0
1,April,2019,N-28-3-C,4,C4,1,0
1,April,2019,N-28-3-C,4,C5,1,0
1,April,2019,N-28-3-C,4,C6,1,0
1,April,2019,N-28-3-C,4,D1,1,0
1,April,2019,N-28-3-C,4,D2,1,0
1,April,2019,N-28-3-C,4,D3,0,0
1,April,2019,N-28-3-C,4,D4,1,0
1,April,2019,N-28-3-C,4,D5,1,0
1,April,2019,N-28-3-C,4,D6,1,0
1,April,2019,N5-28-3-D,4,A1,1,0
1,April,2019,N5-28-3-D,4,A2,1,0
1,April,2019,N5-28-3-D,4,A3,1,0
1,April,2019,N5-28-3-D,4,A4,1,0
1,April,2019,N5-28-3-D,4,A5,1,0
1,April,2019,N5-28-3-D,4,A6,1,1
1,April,2019,N5-28-3-D,4,B1,0,0
1,April,2019,N5-28-3-D,4,B2,1,0
1,April,2019,N5-28-3-D,4,B3,1,0
1,April,2019,N5-28-3-D,4,B4,1,0
1,April,2019,N5-28-3-D,4,B5,1,0
1,April,2019,N5-28-3-D,4,B6,1,0
1,April,2019,N5-28-3-D,4,C1,1,0
1,April,2019,N5-28-3-D,4,C2,0,0
1,April,2019,N5-28-3-D,4,C3,1,0
1,April,2019,N5-28-3-D,4,C4,1,1
1,April,2019,N5-28-3-D,4,C5,1,0
1,April,2019,N5-28-3-D,4,C6,1,0
1,April,2019,N5-28-3-D,4,D1,0,0
1,April,2019,N5-28-3-D,4,D2,1,0
1,April,2019,N5-28-3-D,4,D3,1,0
1,April,2019,N5-28-3-D,4,D4,1,0
1,April,2019,N5-28-3-D,4,D5,1,0
1,April,2019,N5-28-3-D,4,D6,1,0
2,April,2019,N-28-3-A,5,A1,1,1
2,April,2019,N-28-3-A,5,A2,1,0
2,April,2019,N-28-3-A,5,A3,1,0
2,April,2019,N-28-3-A,5,A4,0,0
2,April,2019,N-28-3-A,5,A5,1,0
2,April,2019,N-28-3-A,5,A6,1,0
2,April,2019,N-28-3-A,5,B1,1,0
2,April,2019,N-28-3-A,5,B2,1,0
2,April,2019,N-28-3-A,5,B3,1,0
2,April,2019,N-28-3-A,5,B4,1,1
2,April,2019,N-28-3-A,5,B5,1,1
2,April,2019,N-28-3-A,5,B6,1,0
2,April,2019,N-28-3-A,5,C1,0,0
2,April,2019,N-28-3-A,5,C2,0,0
2,April,2019,N-28-3-A,5,C3,1,0
2,April,2019,N-28-3-A,5,C4,1,1
2,April,2019,N-28-3-A,5,C5,1,1
2,April,2019,N-28-3-A,5,C6,1,1
2,April,2019,N-28-3-A,5,D1,0,0
2,April,2019,N-28-3-A,5,D2,1,1
2,April,2019,N-28-3-A,5,D3,0,0
2,April,2019,N-28-3-A,5,D4,1,0
2,April,2019,N-28-3-A,5,D5,1,0
2,April,2019,N-28-3-A,5,D6,1,0
2,April,2019,N5-28-3-B,5,A1,1,0
2,April,2019,N5-28-3-B,5,A2,1,0
2,April,2019,N5-28-3-B,5,A3,1,1
2,April,2019,N5-28-3-B,5,A4,1,1
2,April,2019,N5-28-3-B,5,A5,1,0
2,April,2019,N5-28-3-B,5,A6,1,0
2,April,2019,N5-28-3-B,5,B1,1,0
2,April,2019,N5-28-3-B,5,B2,1,1
2,April,2019,N5-28-3-B,5,B3,1,1
2,April,2019,N5-28-3-B,5,B4,1,0
2,April,2019,N5-28-3-B,5,B5,1,0
2,April,2019,N5-28-3-B,5,B6,1,0
2,April,2019,N5-28-3-B,5,C1,1,0
2,April,2019,N5-28-3-B,5,C2,1,0
2,April,2019,N5-28-3-B,5,C3,1,1
2,April,2019,N5-28-3-B,5,C4,1,0
2,April,2019,N5-28-3-B,5,C5,1,0
2,April,2019,N5-28-3-B,5,C6,1,0
2,April,2019,N5-28-3-B,5,D1,1,1
2,April,2019,N5-28-3-B,5,D2,1,0
2,April,2019,N5-28-3-B,5,D3,1,1
2,April,2019,N5-28-3-B,5,D4,1,0
2,April,2019,N5-28-3-B,5,D5,1,0
2,April,2019,N5-28-3-B,5,D6,1,1
2,April,2019,N-28-3-C,5,A1,0,0
2,April,2019,N-28-3-C,5,A2,0,0
2,April,2019,N-28-3-C,5,A3,1,0
2,April,2019,N-28-3-C,5,A4,1,0
2,April,2019,N-28-3-C,5,A5,1,0
2,April,2019,N-28-3-C,5,A6,1,0
2,April,2019,N-28-3-C,5,B1,1,1
2,April,2019,N-28-3-C,5,B2,1,0
2,April,2019,N-28-3-C,5,B3,1,0
2,April,2019,N-28-3-C,5,B4,1,0
2,April,2019,N-28-3-C,5,B5,1,0
2,April,2019,N-28-3-C,5,B6,1,0
2,April,2019,N-28-3-C,5,C1,1,0
2,April,2019,N-28-3-C,5,C2,1,0
2,April,2019,N-28-3-C,5,C3,1,0
2,April,2019,N-28-3-C,5,C4,1,0
2,April,2019,N-28-3-C,5,C5,0,0
2,April,2019,N-28-3-C,5,C6,1,1
2,April,2019,N-28-3-C,5,D1,1,0
2,April,2019,N-28-3-C,5,D2,1,0
2,April,2019,N-28-3-C,5,D3,0,0
2,April,2019,N-28-3-C,5,D4,1,0
2,April,2019,N-28-3-C,5,D5,1,0
2,April,2019,N-28-3-C,5,D6,1,1
2,April,2019,N5-28-3-D,5,A1,1,0
2,April,2019,N5-28-3-D,5,A2,1,0
2,April,2019,N5-28-3-D,5,A3,1,0
2,April,2019,N5-28-3-D,5,A4,1,0
2,April,2019,N5-28-3-D,5,A5,1,1
2,April,2019,N5-28-3-D,5,A6,1,0
2,April,2019,N5-28-3-D,5,B1,0,0
2,April,2019,N5-28-3-D,5,B2,1,0
2,April,2019,N5-28-3-D,5,B3,1,0
2,April,2019,N5-28-3-D,5,B4,1,1
2,April,2019,N5-28-3-D,5,B5,1,0
2,April,2019,N5-28-3-D,5,B6,1,0
2,April,2019,N5-28-3-D,5,C1,1,0
2,April,2019,N5-28-3-D,5,C2,0,0
2,April,2019,N5-28-3-D,5,C3,1,1
2,April,2019,N5-28-3-D,5,C4,0,0
2,April,2019,N5-28-3-D,5,C5,1,0
2,April,2019,N5-28-3-D,5,C6,1,1
2,April,2019,N5-28-3-D,5,D1,0,0
2,April,2019,N5-28-3-D,5,D2,1,0
2,April,2019,N5-28-3-D,5,D3,1,0
2,April,2019,N5-28-3-D,5,D4,1,0
2,April,2019,N5-28-3-D,5,D5,1,0
2,April,2019,N5-28-3-D,5,D6,1,1
3,April,2019,N-28-3-A,6,A1,1,1
3,April,2019,N-28-3-A,6,A2,1,1
3,April,2019,N-28-3-A,6,A3,1,1
3,April,2019,N-28-3-A,6,A4,0,0
3,April,2019,N-28-3-A,6,A5,1,1
3,April,2019,N-28-3-A,6,A6,0,0
3,April,2019,N-28-3-A,6,B1,0,0
3,April,2019,N-28-3-A,6,B2,1,0
3,April,2019,N-28-3-A,6,B3,0,0
3,April,2019,N-28-3-A,6,B4,1,0
3,April,2019,N-28-3-A,6,B5,1,0
3,April,2019,N-28-3-A,6,B6,1,0
3,April,2019,N-28-3-A,6,C1,0,0
3,April,2019,N-28-3-A,6,C2,0,0
3,April,2019,N-28-3-A,6,C3,1,0
3,April,2019,N-28-3-A,6,C4,0,0
3,April,2019,N-28-3-A,6,C5,0,0
3,April,2019,N-28-3-A,6,C6,0,0
3,April,2019,N-28-3-A,6,D1,0,0
3,April,2019,N-28-3-A,6,D2,1,0
3,April,2019,N-28-3-A,6,D3,0,0
3,April,2019,N-28-3-A,6,D4,1,0
3,April,2019,N-28-3-A,6,D5,0,0
3,April,2019,N-28-3-A,6,D6,1,0
3,April,2019,N5-28-3-B,6,A1,1,1
3,April,2019,N5-28-3-B,6,A2,1,1
3,April,2019,N5-28-3-B,6,A3,1,0
3,April,2019,N5-28-3-B,6,A4,1,1
3,April,2019,N5-28-3-B,6,A5,1,0
3,April,2019,N5-28-3-B,6,A6,1,1
3,April,2019,N5-28-3-B,6,B1,1,0
3,April,2019,N5-28-3-B,6,B2,1,0
3,April,2019,N5-28-3-B,6,B3,1,1
3,April,2019,N5-28-3-B,6,B4,1,1
3,April,2019,N5-28-3-B,6,B5,1,1
3,April,2019,N5-28-3-B,6,B6,1,1
3,April,2019,N5-28-3-B,6,C1,0,0
3,April,2019,N5-28-3-B,6,C2,1,1
3,April,2019,N5-28-3-B,6,C3,0,0
3,April,2019,N5-28-3-B,6,C4,1,1
3,April,2019,N5-28-3-B,6,C5,1,1
3,April,2019,N5-28-3-B,6,C6,1,0
3,April,2019,N5-28-3-B,6,D1,1,1
3,April,2019,N5-28-3-B,6,D2,1,0
3,April,2019,N5-28-3-B,6,D3,1,0
3,April,2019,N5-28-3-B,6,D4,1,0
3,April,2019,N5-28-3-B,6,D5,1,0
3,April,2019,N5-28-3-B,6,D6,1,0
3,April,2019,N-28-3-C,6,A1,0,0
3,April,2019,N-28-3-C,6,A2,0,0
3,April,2019,N-28-3-C,6,A3,1,0
3,April,2019,N-28-3-C,6,A4,0,0
3,April,2019,N-28-3-C,6,A5,1,0
3,April,2019,N-28-3-C,6,A6,1,1
3,April,2019,N-28-3-C,6,B1,1,0
3,April,2019,N-28-3-C,6,B2,1,0
3,April,2019,N-28-3-C,6,B3,1,0
3,April,2019,N-28-3-C,6,B4,0,0
3,April,2019,N-28-3-C,6,B5,1,0
3,April,2019,N-28-3-C,6,B6,1,1
3,April,2019,N-28-3-C,6,C1,1,0
3,April,2019,N-28-3-C,6,C2,1,0
3,April,2019,N-28-3-C,6,C3,1,0
3,April,2019,N-28-3-C,6,C4,0,0
3,April,2019,N-28-3-C,6,C5,0,0
3,April,2019,N-28-3-C,6,C6,1,0
3,April,2019,N-28-3-C,6,D1,1,1
3,April,2019,N-28-3-C,6,D2,1,0
3,April,2019,N-28-3-C,6,D3,0,0
3,April,2019,N-28-3-C,6,D4,1,0
3,April,2019,N-28-3-C,6,D5,0,0
3,April,2019,N-28-3-C,6,D6,1,0
3,April,2019,N5-28-3-D,6,A1,1,0
3,April,2019,N5-28-3-D,6,A2,1,0
3,April,2019,N5-28-3-D,6,A3,1,0
3,April,2019,N5-28-3-D,6,A4,1,0
3,April,2019,N5-28-3-D,6,A5,1,0
3,April,2019,N5-28-3-D,6,A6,1,0
3,April,2019,N5-28-3-D,6,B1,0,0
3,April,2019,N5-28-3-D,6,B2,1,0
3,April,2019,N5-28-3-D,6,B3,1,0
3,April,2019,N5-28-3-D,6,B4,0,0
3,April,2019,N5-28-3-D,6,B5,1,1
3,April,2019,N5-28-3-D,6,B6,0,0
3,April,2019,N5-28-3-D,6,C1,1,1
3,April,2019,N5-28-3-D,6,C2,0,0
3,April,2019,N5-28-3-D,6,C3,1,0
3,April,2019,N5-28-3-D,6,C4,0,0
3,April,2019,N5-28-3-D,6,C5,1,0
